artist,album,num_tracks,album_length,release_date,listeners,scrobbles,tags,tracks
Tember Blanche,Трішки Більше Ніж Альбом,13.0,,16 February 2024,0,0,"['ukrainian', 'indie', 'pop', 'beautiful', 'ethereal', 'ukrainian', 'indie', 'pop']","['Intro', 'Хороший хлопець', 'Пусти мене', 'Танець на стінах', 'Так Чи Інакше', 'Вечорниці', 'Завтра', 'Ван гог', 'Тиша', 'Я вдома', 'про Київ', 'Ти лиш людина', 'Пізно']"
Tember Blanche,"Тут нема нікого, окрім нас",9.0,,25 November 2021,"5,381","76,021","['ethereal', 'ukraine', 'ukrainian', 'ukrainian indie', 'indie', 'ukrainian', 'indie', 'pop']","['Зграя', 'Немила', 'Пролог', 'Скажи мені', 'Вечорниці', 'Танець на стінах', 'Друг', 'У світ без примар', 'Вечорниці (Як на мосту)']"
The Hardkiss,7 вітрів,3.0,8:19,"3 tracks, 8:19",260,"1,473","['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['7 вітрів - Raft Tone Remix', '7 вітрів - Raft Tone Future Rave Remix', '7 вітрів']"
The Hardkiss,Cold Altair,8.0,31:07,8 December 2015,"6,079","53,308","['the hardkiss', 'cold altair', 'pop', 'electronic', 'dance', 'ukrainian', 'electronic', 'dance']","['TONY, TALK!', 'Organ', 'Doctor Thomases', 'Shadows of Light', 'Altair', 'Hammer', 'Tony, Talk! - DJ Ekspert Remix', 'Tony, Talk! - Pavel Zhuravlev Remix']"
The Hardkiss,Perfection Is a Lie,12.0,43:27,March 2017,"7,167","157,789","['ukrainian', 'alternative', 'rock', 'alternative rock', 'electronic', 'ukrainian', 'electronic', 'dance']","['Organ', 'TONY, TALK!', 'Doctor Thomases', 'Rain', 'Helpless', 'Антарктида', 'А2', 'Perfection', 'CLOSER', 'PIBIP', 'Hammer', 'Altair']"
The Hardkiss,Stones and Honey,19.0,64:22,8 October 2014,"16,504","349,852","['electronic', 'ukrainian', 'dance', '#1', 'pop', 'ukrainian', 'electronic', 'dance']","['Hard', 'Only Once', 'Make-Up', 'Strange Moves', 'Shadows of Time', 'Hurricane', 'IN LOVE', 'Little Girl', 'Dance With Me', 'Kiss', 'October', 'Japanese Dancer', 'UNDER THE SUN', 'Stones', 'Part of Me', 'Babylon', 'Tell Me Brother', 'Прірва', 'Blues (live)']"
The Hardkiss,THE HARDKISS,5.0,16:21,2012,792,"9,929","['electronic', 'female vocalists', 'pop', 'dance', 'alternative rock', 'ukrainian', 'electronic', 'dance']","['Dance With Me', 'Babylon', 'Say My Name', 'Babylon', 'Dance With Me']"
The Hardkiss,Zhyva i ne zalizna,10.0,35:35,21 May 2021,37,"1,202","['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Zhyva', 'Гора', '7 вітрів', 'Жоржина', 'Сестра', 'Дівчина', 'Кобра', 'Все було так', 'Косатка', 'Обійми']"
The Hardkiss,the best,20.0,,September 2021,106,"1,788","['ukrainian', 'electronic', 'dance', 'pop', 'alternative rock', 'ukrainian', 'electronic', 'dance']","['Все було так', 'Антарктида', 'Make-Up', 'Tony, Talk', 'Stones', 'Прірва', '00:00', 'Сестра', 'Shadows of Time', '7 вітрів', 'Кораблі', 'Жива', 'Кобра', 'Коханці', 'Helpless', 'Журавлі', 'Гора', 'Косатка', 'Серце', 'Мелодія']"
The Hardkiss,Жива і не залізна,10.0,35:37,20 May 2021,"8,754","217,330","['2021', 'ukrainian', 'electronic', 'dance', 'alternative rock', 'ukrainian', 'electronic', 'dance']","['Жива', 'Гора', '7 вітрів', 'Жоржина', 'Сестра', 'Дівчина', 'Кобра (feat. MONATIK)', 'Все було так', 'Косатка', 'Обійми']"
The Hardkiss,Залізна ластівка,17.0,,18 September 2018,"11,233","351,721","['2018', 'hard rock', 'alternative metal', 'electronic', 'ukrainian', 'ukrainian', 'electronic', 'dance']","['Привіт', 'Журавлі', 'Коханці', 'Forever More', 'Free Me', 'Серце', 'Море', 'Кораблі', 'Де ти є', 'Does It Feel', 'Хто, як не ти', '00:00', 'Мелодія', 'Андромеда', 'Астронавт', 'Complicity', 'Бувай']"
The Hardkiss,Маяк - Single,3.0,10:43,4 November 2022,132,"2,109","['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Маяк', 'Маяк (Instrumental version)', 'Маяк (Raft Tone Remix)']"
The Hardkiss,Обійми,3.0,,2 March 2021,"1,691","11,555","['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Обійми', 'Обійми (Instrumental version)', 'Обійми (Raft Tone Remix)']"
The Hardkiss,Сестра (Raft Tone Remix) - Single,3.0,9:15,10 December 2021,50,326,"['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Сестра (Raft Tone Remix)', 'Сестра', 'Сестра (Instrumental)']"
The Unsleeping,Deviatve,5.0,17:49,29 August 2018,"4,940","57,657","['indie rock', 'ukrainian', 'alternative rock', 'ukraine', 'post-rock', 'ukrainian', 'alternative rock', 'ukraine']","['You Drive My Four Wheel Coffin', 'Wonderland', 'Fantastic', 'Denise', 'People All Around']"
The Unsleeping,"Пиріжок з любов’ю, злістю",4.0,,17 October 2024,"1,271","9,845","['ukrainian', 'alternative rock', 'ukraine', 'post-rock', 'grunge', 'ukrainian', 'alternative rock', 'ukraine']","['Жити', 'Холодно', 'Не Сплю', 'Переживу [Explicit]']"
The Unsleeping,"Пиріжок з любов’ю, злістю - EP",4.0,14:34,18 October 2024,18,266,"['ukrainian', 'alternative rock', 'ukraine', 'post-rock', 'grunge', 'ukrainian', 'alternative rock', 'ukraine']","['Жити', 'Холодно', 'Не Сплю', 'Переживу']"
The Unsleeping,Справжній бедрум панк,14.0,45:33,14 November 2024,"2,047","47,925","['ukrainian', 'alternative rock', 'ukraine', 'post-rock', 'grunge', 'ukrainian', 'alternative rock', 'ukraine']","['Отакої', 'Я кусаю щоки', 'Хіба це життя?', 'Спека', 'Недопитий холодний чай', 'Зле/зле/зле', '«Флора»', 'Жучара', 'Вдома, Європейська 17, 2020', 'Равлик у вусі', 'Мусиш', 'Пʼята ранку', 'Зі скла', 'Готова пісня']"
To Eternity,ЕЛЛІ,4.0,,12 December 2024,316,734,"['ukraine', 'ukrainian', 'pop', 'indie pop', 'ukranian', 'ukraine', 'ukrainian', 'pop']","['Щире “Вибач”', 'Movies', 'ЯКЩО Я БУВ БИ', 'ТАК НАБАГАТО КРАЩЕ']"
To Eternity,ЕЛЛІ - EP,4.0,10:39,13 December 2024,0,0,"['ukraine', 'ukrainian', 'pop', 'indie pop', 'ukranian', 'ukraine', 'ukrainian', 'pop']","['Щире “Вибач”', 'Movies (feat. Liia & KATENKO)', 'ЯКЩО Я БУВ БИ', 'ТАК НАБАГАТО КРАЩЕ']"
Vivienne Mort,Filin,6.0,,12 March 2015,"2,654","35,167","['ukrainian', 'alternative rock', 'folk', 'female vocalists', 'ukrainian music', 'ukrainian', 'alternative rock', 'experimental']","['колискова', 'Темно', 'Лети', 'Грушечка', 'Голубка', 'Любов']"
Vivienne Mort,Rosa,7.0,24:34,29 January 2017,"3,034","30,201","['female vocalists', 'piano rock', 'ukrainian', 'ukraine', 'pop', 'ukrainian', 'alternative rock', 'experimental']","['Intro', 'Той, хто рятує імена', 'Outro', 'Хто Ти Такий', 'HOW', ""Пам'ятаєш"", 'Пташечка']"
Vivienne Mort,Rósa,7.0,24:34,15 March 2016,777,"12,194","['pop', 'alternative rock', 'indie', 'piano', 'ukrainian', 'ukrainian', 'alternative rock', 'experimental']","['Intro', 'Той, хто рятує імена', 'Outro', 'Хто ти такий?', 'HOW', ""Пам'ятаєш"", 'Пташечка']"
Vivienne Mort,Єсєнтукі LOVE - EP,5.0,18:56,27 December 2010,17,293,"['ukrainian', 'alternative rock', 'experimental', 'female vocalists', 'psychedelic', 'ukrainian', 'alternative rock', 'experimental']","['Хто це тут', 'Вальс', 'Musikapi', 'лети', 'Твоя']"
Vivienne Mort,Єсєнтукі Love,5.0,18:04,27 December 2010,826,"9,337","['ukrainian', 'female vocalists', 'indie rock', 'alternative rock', 'psychedelic', 'ukrainian', 'alternative rock', 'experimental']","['Хто це тут', 'Вальс', 'Musikapi', 'Лети', 'Твоя']"
Vivienne Mort,Вибране,18.0,,12 September 2020,"3,978","48,499","['ukrainian', 'alternative rock', 'female vocalists', 'pop', 'folk', 'ukrainian', 'alternative rock', 'experimental']","['Пташечка', 'Голубка', 'Іній', 'Лети', 'Думаю про тебе', 'Сліди маленьких рук', 'Ти забув про мене', 'Персефона', 'Риба', 'Маріула', 'Грушечка', 'Час', 'Змія', 'Г.Г.П.Т.К.Н.', 'День, коли святі...', 'Любов', 'Вестерн', 'колискова']"
Vivienne Mort,Готика,5.0,18:22,2 October 2014,"3,478","41,537","['ukr', 'ukrainian', 'alternative rock', 'experimental', 'female vocalists', 'ukrainian', 'alternative rock', 'experimental']","['Персефона', 'Університет', 'Готика', 'Маріула', 'Риба']"
Vivienne Mort,Досвід,11.0,37:26,18 February 2018,"5,646","119,498","['ukrainian', 'piano', 'female vocalists', 'indie-rock', '3', 'ukrainian', 'alternative rock', 'experimental']","['Екран', 'Іній', 'Випустити з лап', 'Вестерн', 'Вчора', 'Час', 'Змія', 'Думаю про тебе', 'Гало', 'Досвід', 'Я і так одна']"
Vivienne Mort,Театр PipinO,9.0,,25 January 2017,"4,341","59,701","['ukrainian', 'alternative rock', 'experimental', 'female vocalists', 'psychedelic', 'ukrainian', 'alternative rock', 'experimental']","['Перейди, місяцю!', 'Г.Г.П.Т.К.Н.', 'День, коли святі...', 'Камінсорі', 'Сліди маленьких рук', 'Остання Роль', 'Голубка', 'Ірен', 'Зірочка']"
Vivienne Mort,Театр Pipinó,9.0,,7 February 2013,"1,359","21,619","['ukrainian', 'alternative rock', 'folk', 'nu jazz', 'female vocalists', 'ukrainian', 'alternative rock', 'experimental']","['Перейди, місяцю!', 'Г.Г.П.Т.К.Н.', 'День, коли святі...', 'Камінсорі', 'Сліди маленьких рук', 'Остання роль', 'Голубка', 'Ірен', 'Зірочка']"
Vivienne Mort,Фата,13.0,,30 August 2024,"1,096","34,638","['ukrainian', 'alternative rock', 'experimental', 'female vocalists', 'psychedelic', 'ukrainian', 'alternative rock', 'experimental']",[]
Zlata Ognevich,THE BEST,13.0,41:52,28 February 2025,101,402,"['ukrainian', 'eurovision', 'ukraine', 'pop', 'female vocalists', 'ukrainian', 'eurovision', 'ukraine']","['Зозуля', 'Запали Вогонь', 'За літом за весною', 'Прерія', 'За лісами горами', 'ТАНЦЮВАТИ', 'Солодка кара', 'Мій назавжди', 'Буревіями', 'Без тебе', 'Мости', 'НАРОДЖЕНІ ВІЛЬНИМИ', 'Пташка (З к/ф ""Конотопська відьма"")']"
Zlata Ognevich,Історіі мого кохання,3.0,,3 tracks,14,65,"['ukrainian', 'eurovision', 'ukraine', 'pop', 'female vocalists', 'ukrainian', 'eurovision', 'ukraine']","['Ти обіцяв', 'Беги', 'Гола правда']"
Zlata Ognevich,Віддаю - EP,5.0,14:16,12 January 2024,6,42,"['ukrainian', 'eurovision', 'ukraine', 'pop', 'female vocalists', 'ukrainian', 'eurovision', 'ukraine']","['Віддаю', 'Все невипадково', 'Не твоя', 'Троянда', 'ОБМАНУВ, НАВІШАВ']"
Zlata Ognevich,Гранi,8.0,,17 December 2018,357,"2,136","['ukrainian', 'eurovision', 'ukraine', 'pop', 'female vocalists', 'ukrainian', 'eurovision', 'ukraine']","['Єдиний', 'Сповідь', 'Долоні', 'ТАНЦЮВАТИ', 'Чом ти не прийшов', 'До мене', 'Сила', 'Чекай']"
Zlata Ognevich,Сила Поколінь,10.0,,13 December 2019,520,"2,822","['christmas', 'christmas songs', 'christmas 2019', 'ukrainian', 'eurovision', 'ukraine']","['Інтро', 'Щедрик', 'Ой люлі', 'Пречиста Діва', 'То є ніченька', 'Музиченьки', 'Мале дитя', 'Тиха ніч', 'Котику', 'Чом ти не прийшов?']"
Zlata Ognevich,Тиха Ніч,5.0,12:48,6 December 2024,267,649,"['ukrainian', 'eurovision', 'ukraine', 'pop', 'female vocalists', 'ukrainian', 'eurovision', 'ukraine']","['Щедрик', 'Ой сивая та і зозуленька', 'Тиха ніч', 'Маланка', 'Зорі']"
alyona alyona,Dai Boh,4.0,12:02,26 August 2022,"4,366","40,971","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","['Viter viie', 'Dai Boh', 'KUPALA', 'Zozulia']"
alyona alyona,Galas,15.0,50:31,7 April 2021,"6,012","68,547","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","['Назавжди ваша', 'Shalom', 'Galas', 'Pappi Pappi', 'Тихо діти сплять (Tyho Dity Splyat)', 'Calling', 'Читаю реп', 'Perly', 'Заплутались', 'Bro', 'Dym', 'Глибина', 'Rayon', 'Стержень (Own Core)', 'Колискова']"
alyona alyona,LAVA,7.0,15:45,10 December 2021,"2,168","14,610","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","['Інтро (Будь зі мною) (feat. KOLA)', 'Лава', '20 тонн', 'Небо', 'Шоу', 'Обираєш сам', 'Аутро (Лю)']"
alyona alyona,В хаті МА,8.0,,24 November 2019,"4,894","59,938","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","['Не перегоріти', 'В хаті МА', 'Сіє віє', 'Сніг розталий', 'Завтра', 'Мамин суп', 'Дикі танці', 'Казка']"
alyona alyona,Пушка,13.0,38:01,7 April 2019,"14,542","249,985","['rap', 'ukrainian', 'ukranian', 'frauen und technik', '2', 'ukrainian', 'rap', 'hip-hop']","['Голови', 'Пушка', 'Як би я була не я', 'Мамо', 'Рибки 3', 'Дихає вулиця', 'Відчиняй', 'Падло', 'Викину', 'Велика й смiшна', 'Брехунець', 'Залишаю свій дім', 'Лiтак']"
renie cares,la princesse lointaine,5.0,17:46,"5 tracks, 17:46","1,032","6,646","['electropop', 'ukrainian', 'indie pop', 'indie rock', 'ukraine', 'electropop', 'ukrainian', 'indie pop']","['кричу', 'деліре', 'ляля', 'зараза', 'любови більше']"
renie cares,легка нестерпність буття,12.0,,2 November 2023,"1,421","30,065","['electropop', 'ukrainian', 'indie pop', 'indie rock', 'ukraine', 'electropop', 'ukrainian', 'indie pop']","['легка', 'навчи мене (remastered) (remastered)', 'де бог', 'сина', 'навіть коли', 'нестерпність', 'душа', 'чому', 'буття', 'лнб', 'тлінно', 'хвилями']"
Ігор Кайдаш,період життя,7.0,16:33,9 August 2022,"2,037","12,249","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'ukraine', 'indie pop', 'indie rock', 'ukrainian']","[""аб'юзер"", 'погляди', 'твій страх', 'в чому сенс?', 'холод', 'безодня(бонус)', 'ранок(бонус)']"
Антитіла,Hello,10.0,,12 April 2019,"2,828","31,542","['ukrainian', 'pop-rock', 'rock', 'indie', 'alt rock', 'ukrainian', 'pop-rock', 'rock']","['Ми починаємо', 'Лови момент', 'Stand up!', 'Лети', 'Сарафан', 'TDME', 'LEGO', 'Вірила', 'Буде син', 'HELLO']"
Антитіла,MLNL,10.0,35:47,25 February 2022,873,"7,983","['ukrainian', 'pop-rock', 'rock', 'indie', 'alt rock', 'ukrainian', 'pop-rock', 'rock']","['Топити за своє', 'Кіно', 'Маскарад', 'Стань', 'MLNL', 'В неволі', 'Лакрімоза', 'Моє', 'Марафон', 'De Janeiro']"
Антитіла,Nad Polusamy,15.0,53:59,27 December 2013,2,15,"['ukrainian', 'pop-rock', 'rock', 'indie', 'alt rock', 'ukrainian', 'pop-rock', 'rock']","['Metro', 'Generation F', ""Im'ja ne Moje"", 'Nad Polusamy', 'Olena', 'Zasynaj Mene', 'Hurma', 'Nezalezhnyj', 'Tebe Moja Nevesta', 'Plemya', 'Polinezijska Zyma', 'Jak Angely', 'I Vsyu Nich', 'Novyny Do Zavtra', 'Idem, Idem']"
Антитіла,Будувуду,16.0,66:19,18 December 2008,"5,166","71,852","['ukrainian', 'pop-rock', 'pop', 'like', 'rock', 'ukrainian', 'pop-rock', 'rock']","['Будувуду', 'Я не забуду першу ніч', 'Вода', 'Моя дівчина', 'Бери своє', 'Давай поговоримо', 'Стереодень', 'В твоїх очах', 'А у неї', 'Вернути тебе', 'Маямі', 'Весна-любовь (feat. Total)', 'Буду Вуду (J_W_Project mix)', 'Маямi (Max Sivolap interpr.)', ""Бери своє (AD Men's Progressive Mix)"", 'Я не забуду першу ніч (2special mix)']"
Антитіла,Вибирай,14.0,,14 November 2011,"7,455","81,454","['ukrainian', 'pop rock', 'pop-rock', 'ukrainian rock', 'rock', 'ukrainian', 'pop-rock', 'rock']","['Рожеві Діви', 'Смотри в меня', 'Леді', 'Амореморе', 'Вибирай', 'Невидимка', 'А я відкривав тебе', 'Власний план', 'Біла ворона', 'Місця сили', 'Ів кусто', 'Колискова', 'Рожеві Діви (remix)', 'Ів Кусто (Radio-edit)']"
Антитіла,Все красиво,10.0,37:15,29 May 2015,"2,203","28,205","['pop rock', 'ukrainian', '2010s', 'sexy', '2015', 'ukrainian', 'pop-rock', 'rock']","['Все красиво', 'Хороша пісня', 'Дій', 'Мені тебе мало', 'Лампа', 'Ярмо', 'У книжках', 'Молоком', 'Завжди моя', 'Все красиво (DJ Konstantin Ozeroff & DJ Sky Remix)']"
Антитіла,Над полюсами,15.0,53:18,29 November 2013,"3,011","52,089","['ukrainian', 'pop-rock', 'rock', 'indie', 'alt rock', 'ukrainian', 'pop-rock', 'rock']","['Метро', 'Generation F', ""Ім'я не моє"", 'Над полюсами', 'Олена', 'Засинай мене', 'Хурма', 'Незалежний', 'Тебе моя невеста', 'Племя', 'Полинезийская зима', 'Як ангели', 'І всю ніч', 'Новини до завтра', 'Їдем їдем']"
Антитіла,Сонце,9.0,33:46,7 December 2016,"2,376","27,021","['ukrainian', 'pop-rock', 'rock', 'indie', 'alt rock', 'ukrainian', 'pop-rock', 'rock']","['Танцюй', 'Два акорди', 'Твоє тіло', 'Лав', 'Одинак', 'Люди як кораблі', 'Дунай', 'Фари', 'Ми']"
Арсен Мірзоян,Інгредієнт,11.0,40:45,24 October 2019,228,"1,593","['ukrainian', 'rock', 'singer-songwriter', 'ukrainian rock', 'ukrainian', 'rock', 'singer-songwriter']","['Інспектор Час', 'По той бік', 'Вулиці', 'Незнайомці', 'Королева', 'Інгредієнт', 'Межа', ""М'яч"", 'Вулкан', 'Іграшкова зброя', '1000 раз']"
Арсен Мірзоян,Арсен Мірзоян,19.0,,11 November 2016,164,"1,875","['ukrainian', 'rock', 'singer-songwriter', 'ukrainian rock', 'ukrainian', 'rock', 'singer-songwriter']","['Тісто', 'Бувай, малий', 'Невчасна', 'Курам на сміх', 'Можеш як...', 'Капронові банти', 'Смужка', 'Коли ти підеш', 'Паперовий сніг', 'Ніч', 'Зимовий пляж', 'Вінні-Пух', 'Іа', 'Інші двері', 'Поцілуй', 'Івана Купала (feat. Тоня Матвієнко)', 'Пілігрим', 'Стрелы', 'Для всіх']"
Арсен Мірзоян,Монархія,12.0,41:19,25 November 2021,327,"2,702","['ukrainian', 'rock', 'singer-songwriter', 'ukrainian rock', 'ukrainian', 'rock', 'singer-songwriter']","['Ваша Величність', 'Твій король', 'Земля', 'Стіни', 'Офелія', 'Подружка', 'Намалюю зиму', 'Штучні сонця', 'Інженер', 'Сніговик', 'Твій день', 'Манікюр']"
Арсен Мірзоян,Незручні ліжка,11.0,,19 May 2013,"1,412","20,361","['ukrainian', 'rock', 'singer-songwriter', 'ukrainian rock', 'ukrainian', 'rock', 'singer-songwriter']","['Коли ти підеш', 'Капронові банти', ""П'ята Ахілла"", 'Зимовий пляж', 'Смужка', 'Невчасна', 'Москва-Новосибірськ', 'На кордоні зими', 'Вінні-Пух', 'Пілігрим', 'Когда весна придёт, не знаю (feat. Олександр Пономарьов)']"
